_id,model_type,version,trained_at,model_binary,scaler_binary,features,hyperparameters,status,MAE,RMSE,R2,train_samples,test_samples,MAE_t+1,RMSE_t+1,R2_t+1,MAE_t+2,RMSE_t+2,R2_t+2,MAE_t+3,RMSE_t+3,R2_t+3,R2_t1,R2_t2,R2_t3
6a14a714c377918dc74bed49,rf,20260525_194628,2026-05-25 19:46:28.562,<binary 4790875 bytes>,<binary 2474 bytes>,"['AQI', 'CO', 'Humidity', 'NO2', 'O3', 'PM10', 'Precipitation', 'SO2', 'Temperature', 'PM2_5', 'wind_direction', 'wind_speed', 'AQI_diff', 'AQI_lag_1', 'AQI_lag_2', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'log_CO', 'log_PM2_5', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6', 'AQI_diff_2', 'AQI_ewm_14', 'AQI_ewm_30', 'AQI_ewm_7', 'AQI_high_flag', 'AQI_lag_14', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_max_14', 'AQI_roll_max_7', 'AQI_roll_mean_14', 'AQI_roll_mean_7', 'AQI_roll_min_7', 'AQI_roll_std_14', 'AQI_roll_std_7', 'AQI_x_month_sin', 'CO_lag_1', 'CO_x_Temperature', 'NO2_lag_1', 'PM2_5_ewm_7', 'PM2_5_lag_1', 'PM2_5_lag_2', 'PM2_5_lag_7', 'PM2_5_roll_mean_7', 'PM2_5_x_Humidity', 'dew_point', 'doy_cos', 'doy_sin', 'month_cos', 'month_sin', 'temp_inversion', 'weekday_cos', 'weekday_sin', 'stagnant_air', 'wind_dir_cos', 'wind_dir_sin', 'wind_x_PM2_5_lag1', 'Humidity_t1', 'Humidity_t2', 'Humidity_t3', 'Precipitation_t1', 'Precipitation_t2', 'Precipitation_t3', 'Temperature_t1', 'Temperature_t2', 'Temperature_t3', 'wind_dir_cos_t1', 'wind_dir_cos_t2', 'wind_dir_cos_t3', 'wind_dir_sin_t1', 'wind_dir_sin_t2', 'wind_dir_sin_t3', 'wind_speed_t1', 'wind_speed_t2', 'wind_speed_t3']","{'n_estimators': 100, 'max_depth': 8, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'random_state': 42}",active,9.329922012326842,12.958998127083724,0.35953952242787085,1191,30,6.111373069700779,7.946663243908629,0.7238097296050975,10.315161506471979,14.52229802368086,0.2517135748505851,11.563231460807772,16.408033113661684,0.10309526282793002,,,
6a14a76ac377918dc74bed4b,lstm,20260525_194754,2026-05-25 19:47:54.638,<binary 644542 bytes>,<binary 2474 bytes>,"['AQI', 'CO', 'Humidity', 'NO2', 'O3', 'PM10', 'Precipitation', 'SO2', 'Temperature', 'PM2_5', 'wind_direction', 'wind_speed', 'AQI_diff', 'AQI_lag_1', 'AQI_lag_2', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'log_CO', 'log_PM2_5', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6', 'AQI_diff_2', 'AQI_ewm_14', 'AQI_ewm_30', 'AQI_ewm_7', 'AQI_high_flag', 'AQI_lag_14', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_max_14', 'AQI_roll_max_7', 'AQI_roll_mean_14', 'AQI_roll_mean_7', 'AQI_roll_min_7', 'AQI_roll_std_14', 'AQI_roll_std_7', 'AQI_x_month_sin', 'CO_lag_1', 'CO_x_Temperature', 'NO2_lag_1', 'PM2_5_ewm_7', 'PM2_5_lag_1', 'PM2_5_lag_2', 'PM2_5_lag_7', 'PM2_5_roll_mean_7', 'PM2_5_x_Humidity', 'dew_point', 'doy_cos', 'doy_sin', 'month_cos', 'month_sin', 'temp_inversion', 'weekday_cos', 'weekday_sin', 'stagnant_air', 'wind_dir_cos', 'wind_dir_sin', 'wind_x_PM2_5_lag1', 'Humidity_t1', 'Humidity_t2', 'Humidity_t3', 'Precipitation_t1', 'Precipitation_t2', 'Precipitation_t3', 'Temperature_t1', 'Temperature_t2', 'Temperature_t3', 'wind_dir_cos_t1', 'wind_dir_cos_t2', 'wind_dir_cos_t3', 'wind_dir_sin_t1', 'wind_dir_sin_t2', 'wind_dir_sin_t3', 'wind_speed_t1', 'wind_speed_t2', 'wind_speed_t3']","{'seq_len': 7, 'units_1': 64, 'units_2': 32, 'dropout': 0.2, 'epochs': 100, 'patience': 20, 'batch_size': 16}",inactive,7.747133791888202,10.682539520518173,0.5861039721576465,1191,30,,,,,,,,,,,,
6a156bcf5e82317d0cf79125,lgbm,20260526_094551,2026-05-26 09:45:51.639,<binary 1407757 bytes>,<binary 1394 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 6, 'num_leaves': 31, 'subsample': 0.8, 'colsample_bytree': 0.8}",inactive,9.340995650804443,13.488680324825069,0.3614545541611573,1191,30,,,,,,,,,,0.7932426937337891,0.2147056378367942,0.07641533091288866
6a156bed5e82317d0cf79127,lstm,20260526_094621,2026-05-26 09:46:21.417,<binary 1664334 bytes>,<binary 1612 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'seq_len': 7, 'units_1': 128, 'units_2': 64, 'dropout_1': 0.3, 'dropout_2': 0.2, 'l2_reg': 0.0001, 'loss': 'huber', 'lr': 0.001, 'epochs': 150, 'patience': 30, 'batch_size': 16, 'y_scaled': True, 'y_scaler_type': 'StandardScaler'}",inactive,9.792802810668945,12.811037063598633,0.409367173910141,1191,30,,,,,,,,,,0.6178072690963745,0.3362768888473511,0.27401745319366455
6a157007cd56899065c4e23c,lgbm,20260526_100350,2026-05-26 10:03:50.877,<binary 1405660 bytes>,<binary 1394 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 6, 'num_leaves': 31, 'subsample': 0.8, 'colsample_bytree': 0.8}",inactive,9.075780995141587,13.225785021162734,0.38550901501333307,1193,30,,,,,,,,,,0.7945656118285501,0.2418373719640331,0.12012406124741593
6a157023cd56899065c4e23e,lstm,20260526_100418,2026-05-26 10:04:18.956,<binary 1664334 bytes>,<binary 1612 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'seq_len': 7, 'units_1': 128, 'units_2': 64, 'dropout_1': 0.3, 'dropout_2': 0.2, 'l2_reg': 0.0001, 'loss': 'huber', 'lr': 0.001, 'epochs': 150, 'patience': 30, 'batch_size': 16, 'y_scaled': True, 'y_scaler_type': 'StandardScaler'}",inactive,9.356677055358887,12.772185325622559,0.4193512201309204,1193,30,,,,,,,,,,0.6975369453430176,0.3529786467552185,0.20753836631774902
6a15709f7ff111351fb2ebd6,lgbm,20260526_100623,2026-05-26 10:06:23.126,<binary 412056 bytes>,<binary 1394 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'h0_n_estimators': 500, 'h0_learning_rate': 0.05, 'h0_max_depth': 6, 'h0_num_leaves': 31, 'h0_subsample': 0.8, 'h0_colsample_bytree': 0.8, 'h0_min_child_samples': 20, 'h0__early_stopping_rounds': 50, 'h1_n_estimators': 1000, 'h1_learning_rate': 0.03, 'h1_max_depth': 5, 'h1_num_leaves': 31, 'h1_subsample': 0.8, 'h1_colsample_bytree': 0.8, 'h1_min_child_samples': 20, 'h1__early_stopping_rounds': 80, 'h2_n_estimators': 2000, 'h2_learning_rate': 0.02, 'h2_max_depth': 4, 'h2_num_leaves': 24, 'h2_subsample': 0.8, 'h2_colsample_bytree': 0.7, 'h2_min_child_samples': 30, 'h2__early_stopping_rounds': 150}",inactive,9.716065913601751,13.804555082481526,0.3289712838121462,1193,30,,,,,,,,,,0.755475113778943,0.17725674671934966,0.05418199093814591
6a1570b87ff111351fb2ebd8,lstm,20260526_100648,2026-05-26 10:06:48.546,<binary 1664334 bytes>,<binary 1612 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'seq_len': 7, 'units_1': 128, 'units_2': 64, 'dropout_1': 0.3, 'dropout_2': 0.2, 'l2_reg': 0.0001, 'loss': 'huber', 'lr': 0.001, 'epochs': 150, 'patience': 30, 'batch_size': 16, 'y_scaled': True, 'y_scaler_type': 'StandardScaler'}",inactive,9.880099296569824,14.273859024047852,0.2720130383968353,1193,30,,,,,,,,,,0.5938043594360352,0.1665688157081604,0.05566602945327759
6a15714c8234ec3f0790ce36,lgbm,20260526_100916,2026-05-26 10:09:16.548,<binary 3314735 bytes>,<binary 1394 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'h0_n_estimators': 500, 'h0_learning_rate': 0.05, 'h0_max_depth': 6, 'h0_num_leaves': 31, 'h0_subsample': 0.8, 'h0_colsample_bytree': 0.8, 'h0_min_child_samples': 20, 'h0_reg_alpha': 0.0, 'h0_reg_lambda': 1.0, 'h1_n_estimators': 800, 'h1_learning_rate': 0.04, 'h1_max_depth': 5, 'h1_num_leaves': 31, 'h1_subsample': 0.8, 'h1_colsample_bytree': 0.8, 'h1_min_child_samples': 25, 'h1_reg_alpha': 0.05, 'h1_reg_lambda': 1.5, 'h2_n_estimators': 1500, 'h2_learning_rate': 0.02, 'h2_max_depth': 5, 'h2_num_leaves': 31, 'h2_subsample': 0.8, 'h2_colsample_bytree': 0.7, 'h2_min_child_samples': 30, 'h2_reg_alpha': 0.1, 'h2_reg_lambda': 2.0}",inactive,9.251587697058756,13.485483561781642,0.36157002626139584,1193,30,,,,,,,,,,0.7756958801994018,0.2747360573306349,0.03427814125415052
6a1571768234ec3f0790ce38,lstm,20260526_100958,2026-05-26 10:09:58.241,<binary 1664334 bytes>,<binary 1612 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'seq_len': 7, 'units_1': 128, 'units_2': 64, 'dropout_1': 0.3, 'dropout_2': 0.2, 'l2_reg': 0.0001, 'loss': 'huber', 'lr': 0.001, 'epochs': 150, 'patience': 30, 'batch_size': 16, 'y_scaled': True, 'y_scaler_type': 'StandardScaler'}",inactive,11.333885192871094,14.868393898010254,0.19467662274837494,1193,30,,,,,,,,,,0.3529477119445801,0.14274519681930542,0.08833712339401245
6a1571fc97648aa99672dfb7,lgbm,20260526_101212,2026-05-26 10:12:12.762,<binary 1405660 bytes>,<binary 1394 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'n_estimators': 300, 'learning_rate': 0.05, 'max_depth': 6, 'num_leaves': 31, 'subsample': 0.8, 'colsample_bytree': 0.8}",active,9.075780995141587,13.225785021162734,0.38550901501333307,1193,30,,,,,,,,,,0.7945656118285501,0.2418373719640331,0.12012406124741593
6a15721197648aa99672dfb9,lstm,20260526_101233,2026-05-26 10:12:33.493,<binary 1664334 bytes>,<binary 1612 bytes>,"['AQI', 'PM10', 'NO2', 'SO2', 'O3', 'log_PM2_5', 'log_CO', 'Temperature', 'Humidity', 'Precipitation', 'wind_speed', 'wind_sin', 'wind_cos', 'wind_speed_lag_1', 'AQI_lag_1', 'AQI_lag_2', 'AQI_lag_3', 'AQI_lag_7', 'AQI_roll_mean_3', 'AQI_roll_std_3', 'AQI_roll_mean_7', 'AQI_roll_std_7', 'AQI_roll_min_3', 'AQI_roll_max_3', 'AQI_diff', 'log_PM2_5_lag_1', 'PM10_lag_1', 'Temperature_roll_mean_7', 'Humidity_roll_mean_7', 'month', 'season_Spring', 'season_Summer', 'season_Winter', 'weekday_1', 'weekday_2', 'weekday_3', 'weekday_4', 'weekday_5', 'weekday_6']","{'seq_len': 7, 'units_1': 128, 'units_2': 64, 'dropout_1': 0.3, 'dropout_2': 0.2, 'l2_reg': 0.0001, 'loss': 'huber', 'lr': 0.001, 'epochs': 150, 'patience': 30, 'batch_size': 16, 'y_scaled': True, 'y_scaler_type': 'StandardScaler'}",active,9.609188079833984,13.274096488952637,0.3694005310535431,1193,30,,,,,,,,,,0.6330960988998413,0.2900702953338623,0.18503546714782715
